Date,Close,High,Low,Open,Volume
2009-01-02,11.586112022399902,11.620209660314986,10.740510112484175,10.91781392756694,20238000
2009-01-05,12.015735626220703,12.520369064910517,11.442908198369102,11.456545955647734,25421400
2009-01-06,13.352331161499023,13.591009456608548,12.274870369942835,12.322605768826326,38858500
2009-01-07,12.343063354492188,13.21594212209203,12.11120460667549,13.00454195815044,30848100
2009-01-08,12.834056854248049,12.943166693337083,12.036190342977028,12.206674629140135,21116300
2009-01-09,12.997719764709473,13.625101900608646,12.745403785452847,12.93634532636236,35802100
2009-01-12,12.813602447509766,14.28658690641679,12.322606760745977,13.69330088514127,49187500
2009-01-13,12.861336708068848,13.352331050537105,12.17939947096135,12.45899363412006,31384000
2009-01-14,11.72250270843506,12.588562102525998,11.565656138805124,12.445355891937329,39491900
2009-01-15,11.08829402923584,12.00208956933204,10.495009010743312,11.661121123048126,41782400
2009-01-16,10.63139820098877,11.729317214776664,9.581215220634578,11.579290238567156,42343900
2009-01-20,8.933374404907227,10.25633181653003,8.933374404907227,10.201776911948416,32971800
2009-01-21,11.497461318969728,11.5792930525235,9.43119118670358,9.49938516512636,46571000
2009-01-22,11.988455772399902,12.718128359063789,10.679136312926207,11.0951184158883,45770900
2009-01-23,12.759041786193848,12.949984631511132,11.129212626725362,11.429265297740605,39107000
2009-01-26,13.011357307434082,14.116095768749265,12.581737589567457,12.909067022293604,38061400
2009-01-27,13.495535850524902,13.625102963191877,13.031818413823457,13.33868932879932,26110500
2009-01-28,15.901508331298828,16.191883753574235,14.359753709574326,14.567164160335263,61525400
2009-01-29,14.78148078918457,15.701002262223446,14.705431033380243,15.037288109661311,40229200
2009-01-30,13.986412048339844,15.396807205491776,13.792829330154309,14.5187671607168,42330500
2009-02-02,14.380489349365234,14.795311436472188,13.329608399026167,13.550846493834392,31263900
2009-02-03,14.477282524108888,14.988895966373573,14.06937427766974,14.636297245620254,28454000
2009-02-04,15.217048645019531,16.09508856069511,14.504937314256294,14.650125650231574,41346500
2009-02-05,16.032869338989258,16.897081767285822,14.878281482037709,14.988900567364986,54825900
2009-02-06,15.811636924743652,16.83486449588055,15.389900684218256,16.426955975726084,46982500
2009-02-09,16.32323455810547,16.558300297072478,14.940495537679633,15.728656357343898,39662000
2009-02-10,14.373573303222656,16.56521346897112,14.179989358190404,16.095083291634637,45320400
2009-02-11,15.839275360107422,15.93606666947703,14.5602415035571,15.21012921183958,38580200
2009-02-12,15.8945894241333,16.08125956172386,15.044205000020384,15.50050890167527,47102200
2009-02-13,15.853113174438477,16.233366119703703,15.348413427105784,15.790889773404745,36055200
2009-02-17,13.661466598510742,15.251616517020176,13.571587791362193,14.981982732940851,45958500
2009-02-18,13.951841354370115,14.214561271398544,13.011578100131963,14.090114509080776,45579100
2009-02-19,13.778997421264648,14.608640215219468,13.737515611237647,14.352834181589513,35223300
2009-02-20,13.433316230773926,13.875792507336802,12.520708251021327,13.239732200436004,55967800
2009-02-23,13.011578559875488,14.131598141626414,12.983924455429486,14.000237519129229,35410300
2009-02-24,15.258532524108888,15.279274094532807,13.05997616914074,13.246646346905964,49059700
2009-02-25,15.044201850891112,15.846190438570805,14.657035264796765,15.175562437107745,53556300
2009-02-26,14.746915817260742,15.76322881318237,14.629382914166426,15.521250470355602,37805300
2009-02-27,13.509366035461426,14.32518126220676,13.384919264981386,14.041719759972532,51472400
2009-03-02,12.41008758544922,13.177507114056835,12.154280196791245,13.039233954760032,44613200
2009-03-03,12.569098472595217,12.887127828645028,11.594267524796962,12.783422661180207,42542800
2009-03-04,13.412569999694824,14.007148278712052,12.783423768090351,13.03231724650368,46266800
2009-03-05,12.430826187133787,13.136023557771766,11.981436171262402,13.039232227219369,46527200
