Date,Close,High,Low,Open,Volume
2009-01-02,8.150032043457031,8.163414862780611,7.895762063474933,7.976058082624934,30274042
2009-01-05,8.100963592529297,8.243711280776598,7.976058468521381,8.208024358714772,44439170
2009-01-06,7.940371990203857,8.225868279444825,7.900223528046979,8.172337893360565,53984404
2009-01-07,7.802085399627685,7.949294659634819,7.761937827258346,7.886842980037151,41386786
2009-01-08,7.873458385467529,7.891301846593788,7.730709799665925,7.7619360808347615,35061626
2009-01-09,7.779780864715576,7.949294222632252,7.7396332945532995,7.90468511383619,38032325
2009-01-12,7.7440948486328125,7.89130411788823,7.681642268319885,7.8823819363613294,35689072
2009-01-13,7.846693992614746,7.855616172991823,7.70840692270762,7.761937314595055,45702705
2009-01-14,7.690561294555664,7.779779496456649,7.583500528424315,7.712866293426674,48032466
2009-01-15,7.757472991943359,7.757472991943359,7.369376669053142,7.681638521516859,85104598
2009-01-16,7.806541919708252,7.9269854561752755,7.659332754341376,7.9269854561752755,61930300
2009-01-20,7.6727166175842285,7.953752172283146,7.637028808575828,7.690559176901508,55635179
2009-01-21,7.7976226806640625,7.8154661410525135,7.538892056635771,7.721787301419523,46144647
2009-01-22,7.677180290222168,7.73517132128606,7.5924236160262435,7.703945036562566,49245410
2009-01-23,7.78424072265625,7.815467005989724,7.382761474297171,7.4764398759017965,114382188
2009-01-26,6.981279373168945,7.373837203544146,6.820687818812681,7.347072019217376,221773299
2009-01-27,7.0571160316467285,7.1463333291323385,6.936672007447567,6.963437645088975,117648956
2009-01-28,6.887600421905518,7.137410133036294,6.695782611176568,7.115105142055033,114698915
2009-01-29,6.7448554039001465,6.90544701773756,6.700246298437225,6.820690345112142,71315537
2009-01-30,6.503966808319092,6.744854418064716,6.468279887881441,6.731471598702726,72435307
2009-02-02,6.6422553062438965,6.7626989052083575,6.477202153166866,6.526271900417813,72927314
2009-02-03,6.78054141998291,6.86083699193252,6.42367086613073,6.42367086613073,66814746
2009-02-04,6.639279842376709,6.912688608688449,6.6210526523610795,6.853450470156978,69193308
2009-02-05,6.6073832511901855,6.725859999960936,6.52991699762818,6.625609985270061,81293544
2009-02-06,6.762310981750488,6.844333763053136,6.5845952609537335,6.625606651605057,67264910
2009-02-09,6.7030768394470215,6.889906262460943,6.657508397028813,6.889906262460943,50392478
2009-02-10,6.411437511444092,6.70307385577577,6.261062542868626,6.261062542868626,80091352
2009-02-11,6.552699089050293,6.561812682150281,6.434221462673343,6.461562700011861,53155539
2009-02-12,6.6757330894470215,6.689403249681466,6.42510814136589,6.516244069723992,68720484
2009-02-13,6.643836975097656,6.807882145899133,6.6073825944836955,6.616495731598529,61196821
2009-02-17,6.493462562561035,6.570928357477946,6.402326144642852,6.507132727523609,66818435
2009-02-18,6.452450752258301,6.5618143553839445,6.406882317100059,6.42966699271785,51011597
2009-02-19,6.393215179443359,6.57548809028447,6.370430951078499,6.516249004928055,43578052
2009-02-20,6.247391700744629,6.393209627974901,6.197266716690709,6.302073251691548,66027198
2009-02-23,6.0468950271606445,6.265622265040645,6.037781430418872,6.242838044166847,71992416
2009-02-24,6.192709922790527,6.224607724385486,5.983096844968819,6.092459950942663,69105615
2009-02-25,5.960312843322754,6.119800940780497,5.878290052944441,6.119800940780497,78750348
2009-02-26,5.787155628204346,6.092461742553837,5.778042033359823,6.019552983797651,78125326
2009-02-27,5.609439373016357,5.7324731221574226,5.595768752872416,5.682348125681107,105667505
2009-03-02,5.313246250152588,5.5456435788907905,5.295018604531229,5.504632177810263,111705239
2009-03-03,5.40894079208374,5.568429417022961,5.322361396786047,5.395270168388853,88289364
2009-03-04,5.696021556854248,5.787158000700303,5.436282852206581,5.518305697471914,95399016
2009-03-05,5.773486614227295,5.809941003754103,5.582100153134015,5.636782195462996,107247662
2009-03-06,5.800826549530029,5.809940145565559,5.632224335814688,5.768928734386327,88505012
2009-03-09,5.755257606506348,5.887405882527234,5.641337895073753,5.641337895073753,74272745
2009-03-10,5.964871406555176,5.98309859621924,5.7370306196770855,5.787155620272584,101103896
2009-03-11,5.82816743850708,6.010439820411027,5.800826649927295,5.969428866560703,84053549
2009-03-12,6.38865852355957,6.443340121260749,5.896521854054551,6.037783335174253,118365254
2009-03-13,6.625609874725342,6.707632695929134,6.306633101894795,6.361315135376889,87641997
2009-03-16,6.447894096374512,6.830666500309899,6.438780500426433,6.66662131520579,89566707
2009-03-17,6.498018741607666,6.511688904786335,6.324859524355867,6.429666551598404,56915473
2009-03-18,6.493462562561035,6.643837583420233,6.251951581822354,6.47523491254644,58578896
2009-03-19,6.2428364753723145,6.498018494132136,6.11068912680524,6.498018494132136,71277909
2009-03-20,6.210941314697266,6.356759335397762,6.15170224280777,6.2428386775101234,75425083
2009-03-23,6.38865852355957,6.41599932241016,6.229169385167261,6.356760695881109,69563262
