Date,Close,High,Low,Open,Volume
2009-01-02,456.1726379394531,456.1726379394531,442.2437024298515,443.9848193685517,3492665
2009-01-05,457.9138793945313,459.9037278655558,451.44687186370135,457.6651483356531,8843876
2009-01-06,463.13726806640625,467.6144274784338,455.675335713027,459.6550329681626,10981299
2009-01-07,449.2082214355469,464.6295446520496,447.4671042981998,464.6295446520496,10084698
2009-01-08,449.9543762207031,451.1980312130213,440.7513292775489,443.4873702606488,7024435
2009-01-09,444.4823913574219,452.9392471526946,442.2438118822026,448.4620882022561,10853958
2009-01-12,441.49755859375,447.71583406690144,439.7564414612676,447.71583406690144,4707321
2009-01-13,438.7616271972656,439.2590893596208,430.5535015184052,438.7616271972656,22960920
2009-01-14,417.3706359863281,441.0000820046244,410.9036297076365,440.5026199831866,12177127
2009-01-15,411.8985900878906,426.8224520475968,408.6650866632877,426.8224520475968,8789037
2009-01-16,414.6346435546875,424.83261619160544,414.6346435546875,418.8630712334096,6888504
2009-01-19,410.9036254882813,424.83256194551115,402.94423322700703,421.59905883936847,17903600
2009-01-20,408.1676940917969,418.1169370922063,405.6803833416945,410.15754269187875,11130857
2009-01-21,406.4265747070313,411.1524651106014,399.95956678635633,405.4316504115428,18203504
2009-01-22,405.9290466308594,414.88336383595185,404.9341224969602,412.89351556815353,8176606
2009-01-23,404.4366760253906,406.9239864560511,395.23362743194696,404.1879449823246,14078119
2009-01-26,420.8528747558594,421.8477988096557,402.9442417875249,409.16251712375214,10906288
2009-01-27,419.11181640625,420.8529337444362,412.3960781018175,420.8529337444362,8396176
2009-01-28,429.0610656738281,431.299645146909,422.59405830715014,422.8427893597147,16005774
2009-01-29,418.8629760742187,426.3249055767286,414.3858183727128,426.0761745933116,17609322
2009-01-30,414.6346435546875,422.3453057923572,412.396064195364,418.1168781136351,8246634
2009-02-02,407.9189147949219,411.4011494334151,403.19302492839535,410.4062252509885,12554344
2009-02-03,415.8782958984375,416.8732200513046,403.9392060640326,409.9087509812351,11565226
2009-02-04,423.837646484375,427.07114965591074,417.1219091281085,417.3706401413036,9393838
2009-02-05,424.08648681640625,424.3352178937179,414.3859748012509,416.8732855743676,5906146
2009-02-06,430.3047180175781,434.5331458824907,423.09151754213894,423.09151754213894,15693473
2009-02-09,432.04583740234375,434.2844168707497,425.3300989971259,433.2894926625693,7733725
2009-02-10,422.8428039550781,431.54839109532975,422.096610771628,427.817425178079,8084216
2009-02-11,424.08648681640625,425.3301422029646,419.1118652701727,421.10171388866615,11940567
2009-02-12,421.1016845703125,421.1016845703125,414.1372148904727,420.85295351031823,10356972
2009-02-13,419.3604736328125,429.80717582295375,417.86808760564946,426.57367276410054,7450903
