Date,Close,High,Low,Open,Volume
2009-01-02,37.790340423583984,38.17555617123387,36.33838786655834,36.6593991056648,13695900
2009-01-05,37.85948944091797,38.70399360462662,37.40513321676028,37.612558266691906,16954500
2009-01-06,38.20024108886719,38.743488764856096,37.69650329386247,38.30395170054846,15894500
2009-01-07,36.52605056762695,38.06196242491767,36.21491871499498,37.73601530804653,12804300
2009-01-08,36.664337158203125,36.9606537932056,36.16059925548596,36.35320525663109,11397200
2009-01-09,35.96305847167969,36.54581623258988,35.656862438702824,36.486551390373755,14182600
2009-01-12,34.97532653808594,35.859340471915665,34.78766022801618,35.67167416184591,14195500
2009-01-13,35.46919631958008,35.903793861696506,34.85680801753625,34.85680801753625,14378800
2009-01-14,34.417266845703125,35.15312065945496,33.99254494217294,34.97039024165273,15142400
2009-01-15,34.95063018798828,35.18768572865465,33.70609896113235,34.42219772495346,19293100
2009-01-16,35.4296760559082,36.0223130048528,34.75802310782626,35.59759117686363,15594800
2009-01-20,33.73573684692383,35.65686113962064,33.58264071994861,35.0296575958024,16084200
2009-01-21,35.17781448364258,35.30621597314427,33.78512290097682,33.79499848944985,15889900
2009-01-22,34.54566192626953,35.04940351736436,33.72091289583625,34.530846662037895,14320100
2009-01-23,34.97532653808594,35.11854705150898,33.6715304195998,33.78018072411867,13422100
2009-01-26,35.20744323730469,35.75069100475288,34.6345611701944,35.27658365673244,14023100
2009-01-27,35.602535247802734,35.86922137078153,34.97533171685183,35.2025079472699,13632700
2009-01-28,36.44210433959961,36.555690573461234,35.53833530800281,36.047012940732024,14649100
2009-01-29,34.87655258178711,35.898847263081414,34.87161290440669,35.80995190958322,15780500
2009-01-30,34.827178955078125,35.90379926654472,34.65926752757592,35.70625729721779,17880000
2009-02-02,34.71358108520508,34.9901427640294,34.13576310571701,34.33330500895136,12445000
2009-02-03,35.38030242919922,35.45438254359972,34.54073784698323,34.85186980601997,12509600
2009-02-04,35.360538482666016,36.017376219136416,35.069161546140606,35.70130466147114,12058000
2009-02-05,36.1754150390625,36.259370729403486,35.049409549238334,35.30128038813179,14933800
2009-02-06,36.99029541015625,37.03968089777906,35.70131421348385,35.8445347650998,13345400
2009-02-09,36.753231048583984,37.31623376282589,36.34332443990269,36.7482951385061,14894400
2009-02-10,35.12349319458008,37.15820375239418,34.84692770456846,36.72360622219146,20150600
2009-02-11,35.19261932373047,35.60746173836018,34.70863273879313,35.296329927387895,15533700
2009-02-12,34.818817138671875,34.91849731485706,33.86187375809615,34.86367207718872,17237200
2009-02-13,34.754032135009766,35.25742206555491,31.399740701258725,34.744061833927375,10852400
2009-02-17,32.984683990478516,33.85689911162022,32.94979553773509,33.50801458418601,18834600
2009-02-18,32.954769134521484,33.49304738775662,32.69559460282047,33.13917783327104,12564000
2009-02-19,33.233890533447266,33.74725085924318,32.889987331579306,32.889987331579306,10164600
2009-02-20,32.43144607543945,32.99963155115505,31.763578503692845,32.63579541800585,19885500
2009-02-23,31.36984634399414,33.32360965155858,31.185435637068235,32.88999266594349,18809700
2009-02-24,32.53611373901367,32.81023999795092,31.190412001181254,31.534313260650745,19231300
2009-02-25,31.648963928222656,32.70559212435349,31.52934496027764,32.546101434612794,26680400
2009-02-26,31.48445701599121,32.54108416943885,31.36484006736359,32.07756421563331,15711000
2009-02-27,30.258386611938477,31.2801238941751,30.188609709923973,30.85647733121391,20502100
2009-03-02,28.718305587768555,29.999215653103395,28.70833718671684,29.590520716373575,19315900
2009-03-03,28.773128509521484,29.49083621553868,28.5937011076977,29.146934962895052,19266800
2009-03-04,29.545658111572266,30.12381195109434,29.331342283869645,29.43600952390138,19092400
2009-03-05,28.140155792236328,29.03729110534547,27.97069675188295,28.93761088266097,22266000
2009-03-06,29.042264938354492,29.585530305878383,28.145129974893493,28.673441793819983,22099300
2009-03-09,29.047250747680664,29.700166656514,28.663475921994916,28.723286319101803,17666400
2009-03-10,30.791675567626953,30.791675567626953,29.54565435623023,29.84968383601543,21943900
2009-03-11,30.51257705688477,31.300061706714004,30.073976928403773,30.4527666521296,15360800
2009-03-12,31.599102020263672,31.653925362284625,30.472697661430804,30.75679037554403,15602800
2009-03-13,31.354875564575195,31.888172454842582,30.951164034957067,31.838332370272255,14355400
2009-03-16,31.36984634399414,31.99784053850647,30.731883746231965,30.731883746231965,13272000
2009-03-17,32.55105972290039,32.56601137032054,31.115644532236953,31.45456248312968,14726900
2009-03-18,33.189022064208984,33.38340488853793,31.878209004097275,32.24703025021198,17843100
2009-03-19,33.45816421508789,34.48986974984544,33.30864393330813,34.01638315370975,17221600
2009-03-20,32.252010345458984,33.8818081065041,32.032709410626076,33.662507171671194,23811700
2009-03-23,34.46494674682617,34.47989839264139,32.770357174262095,32.850104355349764,20321200
