Date,Close,High,Low,Open,Volume
2009-01-02,56.2088737487793,56.20887374877929,53.574594633347665,54.36487731955793,11917130
2009-01-05,54.76001739501953,56.76865219474341,54.33194785547496,56.53815200219731,15133594
2009-01-06,55.51737976074219,55.91252377214627,54.20024528762102,55.51737976074219,14854133
2009-01-07,53.04775619506836,54.99053516685741,52.71846860270898,54.89174784073011,14774883
2009-01-08,53.14651107788086,53.344085629013705,51.76351543042467,52.850154493276335,12966158
2009-01-09,52.6855354309082,53.96974427585415,52.12574765261918,53.37703088831088,11091079
2009-01-12,52.12575149536133,53.34410921161685,51.63182538336164,52.58675199567948,13639511
2009-01-13,49.19511795043945,51.66475362780573,48.470691624867925,51.5330407035376,26938568
2009-01-14,46.46205520629883,48.207264512334085,46.165698513417624,48.04262074026749,21022831
2009-01-15,45.342498779296875,46.56085677514142,43.63021980020463,46.363282091324415,29309595
2009-01-16,45.968143463134766,47.21942184306635,43.00458085250485,46.75842647649619,26915928
2009-01-20,42.57649612426758,46.39619974137941,42.14842650138699,45.93519926654027,24783172
2009-01-21,42.90578842163086,43.564358395011915,39.11901500626305,39.11901500626305,30765911
2009-01-22,44.3875617980957,44.65098762904173,39.744647454045094,40.798358640973866,31624138
2009-01-23,39.61293029785156,43.43263064813718,39.08607345026517,41.78620627573962,68118303
2009-01-26,40.89714050292969,41.65449495668764,40.07392959598374,41.0947124835417,25927684
2009-01-27,43.00456237792969,43.43263194118285,41.65449461447522,41.91792304611102,24889485
2009-01-28,44.45342254638672,45.27663096859568,43.36678302570944,43.82778089540779,24082819
2009-01-29,41.88498306274414,43.95947384405699,41.78619579045512,43.89361740989583,16564828
2009-01-30,39.94221115112305,42.14841789806441,39.54707246085661,41.884992104553454,23242641
2009-02-02,38.26286315917969,39.61293090306755,37.90065005382304,39.61293090306755,29322178
2009-02-03,37.439666748046875,39.11901739976617,37.27502293410343,39.11901739976617,26280969
2009-02-04,37.07742691040039,38.789704572639224,36.846926784615725,38.06528122241696,21515086
2009-02-05,35.72737503051758,37.14329664419718,35.10173348004534,36.517657714773,40646603
2009-02-06,36.55059051513672,37.70308645897604,35.398094571297406,35.89202065550043,45652678
2009-02-09,41.621578216552734,42.477717586364584,36.61645231935814,37.34087874644471,48605205
2009-02-10,38.26286315917969,41.62156578492824,37.406724045081425,41.29228090541783,40961620
2009-02-11,39.31657409667969,39.67878720062934,38.559219663062066,39.349502322398024,18270473
2009-02-12,38.460445404052734,38.69094304651815,36.879879657237986,38.69094304651815,27560903
2009-02-13,37.67015075683594,38.65800272931758,37.3737941166723,38.032363845691975,18069094
2009-02-17,35.59565734863281,36.879868598629294,35.26637247994263,36.879868598629294,27914940
2009-02-18,35.76030349731445,36.71522732176297,35.167590169620276,36.45179888489355,19881011
2009-02-19,34.09938430786133,37.217814240827806,33.726528115104976,37.08223115184859,32753229
2009-02-20,31.79447364807129,33.35369084833779,30.438631196675164,32.91304286105357,67793708
2009-02-23,29.997976303100582,32.54017896515665,29.760703119313018,32.47238469974273,46742478
2009-02-24,30.777603149414062,31.38773301695534,28.574359703151295,30.33695499977472,54563384
2009-02-25,30.54032516479492,32.065646902901406,29.523445804767697,30.811494253232816,40027398
2009-02-26,30.845394134521484,33.048637536296596,30.54032920691068,31.455523989743085,32411044
2009-02-27,28.84552001953125,31.18434596706081,28.472663591748336,29.150584860092767,66919435
2009-03-02,25.760982513427734,28.13370437402776,25.455917657507076,28.09980857871051,61717322
2009-03-03,23.76111602783203,26.743967465756253,23.2187806291482,26.574485798747695,86477332
