Date,Close,High,Low,Open,Volume
2009-01-02,547.3285522460938,548.0711961433069,519.3556321177317,527.5247149870763,25346686
2009-01-05,554.507568359375,560.9438169206892,540.6448791503906,554.507568359375,47203536
2009-01-06,549.061279296875,559.4582917993406,544.6054167958183,554.5073334648332,49070574
2009-01-07,518.6129150390625,540.6446808808174,515.1472440077752,540.3971329500112,71650181
2009-01-08,526.7822265625,528.5150628340872,509.9489599242246,512.9195363898026,36049644
2009-01-09,513.90966796875,532.5252662047831,510.9390918533237,532.2282206805455,41167484
2009-01-12,504.0076904296875,514.4047056546614,503.0174985034995,512.1767738207384,37781930
2009-01-13,510.44384765625,512.4242311583112,496.086067266307,504.5026971500667,53867084
2009-01-14,483.9562072753906,517.8702739744845,476.03467344786503,517.8702739744845,76897175
2009-01-15,479.995361328125,491.6301122215865,475.2919513924703,483.9561275897289,63031224
2009-01-16,487.1744384765625,502.2748656854397,483.2136706840701,490.1450143209318,41635292
2009-01-19,484.2037963867187,502.5223449207766,475.0445221196898,497.0762899511918,32430696
2009-01-20,493.1153564453125,500.0466967969534,477.2722927844189,482.7183459178511,53336017
2009-01-21,480.9856872558594,492.1253454784603,468.36074127024494,488.1645781104244,83331288
2009-01-22,484.9464721679687,496.82877470194654,482.47099247339,493.1155551600785,45595323
2009-01-23,482.718505859375,487.4714144451495,465.8852451422275,485.9366292317709,72152960
2009-01-26,503.0173950195313,505.49287432572976,481.48072505560447,492.42233150170046,53736736
2009-01-27,503.7601623535156,506.97828624078625,490.8876668044332,505.4929982928152,44584932
2009-01-28,499.3041687011719,511.434017122767,498.56152492025785,507.9683461451684,44211577
2009-01-29,494.1058044433594,502.2748883845572,486.6793644968159,500.7896003952485,47455336
2009-01-30,489.6497802734375,497.0762177902237,484.45127401168713,493.3629990318306,48817076
2009-02-02,479.995361328125,486.1840586118811,474.30175982706936,486.1840586118811,33101868
2009-02-03,482.470947265625,483.21359110441256,456.9735088005869,468.36071432866214,0
2009-02-04,494.8483581542969,499.84881471867874,480.0449784743847,486.1841797974182,52484820
