Date,Close,High,Low,Open,Volume
2009-01-02,0.1993974447250366,0.2007710166670809,0.184059186043996,0.1847459651923924,497124000
2009-01-05,0.2030603140592575,0.2076388961300262,0.1957345745588769,0.1971081464510574,705736000
2009-01-06,0.2099282443523407,0.2158804135819819,0.2044339416416551,0.2090125249596839,657904000
2009-01-07,0.1973371505737304,0.2051207595349757,0.190240334651788,0.2051207595349757,870096000
2009-01-08,0.1923006772994995,0.1948189090478735,0.1803963524511778,0.1948189090478735,1014496000
2009-01-09,0.1815409809350967,0.1923006589223697,0.1810831281038312,0.1923006589223697,761352000
2009-01-12,0.1742152571678161,0.1824567180991805,0.1716970390589013,0.1815409987017783,645532000
2009-01-13,0.1751309782266616,0.1817699405094962,0.1650580920501877,0.1682631031488733,1824424000
2009-01-14,0.1673473715782165,0.1710102352910639,0.1648291536284623,0.1689498701884454,974908000
2009-01-15,0.1732995361089706,0.1760466804132805,0.1648291494877171,0.1682630866907312,998204000
2009-01-16,0.1829146146774292,0.1845171136522679,0.1723838603447509,0.1781070904623991,831324000
2009-01-20,0.1650580763816833,0.1831434954107,0.1636844905803125,0.1824567025100145,705788000
2009-01-21,0.1730705797672271,0.1742152253939021,0.1620819762930468,0.1682630708642428,648472000
2009-01-22,0.1698655486106872,0.1744441442054197,0.1636844547917362,0.1675762576359462,547656000
2009-01-23,0.1765045672655105,0.1817699437092723,0.1648291685115392,0.1650580949557778,633616000
2009-01-26,0.1824567764997482,0.1877221544862058,0.1744442530870356,0.177420325024602,581748000
2009-01-27,0.1932164281606674,0.1945900142999294,0.1847460394313317,0.1854328325009627,725300000
2009-01-28,0.2012289464473724,0.2044339577516071,0.1936742779191945,0.200084300527664,723752000
2009-01-29,0.1895535588264465,0.1968793013509921,0.1886378393052212,0.1945900093705572,413128000
2009-01-30,0.181998923420906,0.1932164589242904,0.179709631017981,0.188180021095959,506760000
2009-02-02,0.1918428093194961,0.1939031743853701,0.1783359731815728,0.1792516925047671,577992000
2009-02-03,0.1941320747137069,0.1957345867252345,0.187035261146695,0.1923006363134616,396948000
2009-02-04,0.1996264010667801,0.2094703734569781,0.194589965308357,0.194589965308357,779232000
2009-02-05,0.2142779231071472,0.216567214999854,0.1923006963757009,0.1943610618081882,919192000
2009-02-06,0.2259532511234283,0.2273268230950315,0.2113017712754888,0.2149646480600996,1157880000
2009-02-09,0.2229772061109542,0.228242582174981,0.2167961243360133,0.2250375712510193,716128000
2009-02-10,0.2133621722459793,0.2257243630230358,0.2092414419869604,0.2227482785420496,1129664000
2009-02-11,0.1865774095058441,0.2035181806981833,0.1799384623210765,0.1964213670879393,1983400000
2009-02-12,0.190469205379486,0.1916138509311932,0.1799384553875793,0.1824566728722848,1024020000
2009-02-13,0.1902403086423874,0.1925296139119875,0.1847460060149067,0.1861195919057177,764304000
2009-02-17,0.1792517155408859,0.187493176863514,0.1785649225489151,0.1831435197532948,779576000
2009-02-18,0.184059202671051,0.1900113573877674,0.1790227535682504,0.1792516799717294,646252000
2009-02-19,0.1698655486106872,0.1893245491864867,0.1698655486106872,0.1877220373170177,743988000
2009-02-20,0.1742152571678161,0.1769624153600225,0.1659738098817065,0.1675763085932192,770056000
2009-02-23,0.1662027388811111,0.178107063940288,0.1650580930280319,0.1771913445287736,679548000
2009-02-24,0.1810831576585769,0.181312084111573,0.1668895265392439,0.1671184666374955,659524000
2009-02-25,0.1831434965133667,0.1886377988161695,0.1744441833968244,0.1806252649591941,702360000
2009-02-26,0.1890956908464431,0.1955057138024156,0.1868063988829182,0.189553557426302,1117556000
2009-02-27,0.1895535588264465,0.1939032163183241,0.182914609354134,0.1842881818133436,755444000
2009-03-02,0.1735284179449081,0.1888666750315768,0.1728416252226506,0.184974885992784,700064000
